expfile,m,n,k
exp_random_03.csv,3530,747,2907
exp_random_03.csv,2383,863,3246
exp_random_03.csv,4174,252,4446
exp_random_03.csv,1060,1855,3225
exp_random_03.csv,1704,958,812
exp_random_03.csv,4,4,4
exp_random_03.csv,4515,1461,555
exp_random_03.csv,1054,918,5510
exp_random_03.csv,1156,2449,1414
exp_random_03.csv,937,955,10058
exp_random_03.csv,213,7299,3865
exp_random_03.csv,226,11866,1365
exp_random_03.csv,2900,2588,1111
exp_random_03.csv,544,4261,1154
exp_random_03.csv,3190,1230,933
exp_random_03.csv,5357,701,2309
exp_random_03.csv,5854,1478,1078
exp_random_03.csv,5854,1078,1478
exp_random_03.csv,8588,171,3855
exp_random_03.csv,2013,2120,2032
exp_random_03.csv,534,9664,1097
exp_random_03.csv,3874,5332,307
exp_random_03.csv,4685,1978,863
exp_random_03.csv,667,10919,825
exp_random_03.csv,3530,2907,747
exp_random_03.csv,252,4174,4446
exp_random_03.csv,1569,2221,1342
exp_random_03.csv,2495,1645,2193
exp_random_03.csv,1011,5214,1074
exp_random_03.csv,5725,1125,933
exp_random_03.csv,446,3964,4523
exp_random_03.csv,11605,980,850
exp_random_03.csv,1239,1111,2908
exp_random_03.csv,1961,1726,2856
exp_random_03.csv,2621,296,9458
exp_random_03.csv,4670,11631,92
exp_random_03.csv,2120,2013,2032
exp_random_03.csv,1569,1342,2221
exp_random_03.csv,5214,1074,1011
exp_random_03.csv,1246,275,6826
exp_random_03.csv,10311,681,570
exp_random_03.csv,415,2399,4348
exp_random_03.csv,918,2380,918
exp_random_03.csv,2082,3739,1284
exp_random_03.csv,4842,79,7832
exp_random_03.csv,1129,1396,1058
exp_random_03.csv,3009,1318,840
exp_random_03.csv,1028,6239,1195
exp_random_03.csv,221,7024,5798
exp_random_03.csv,2485,6412,398
exp_random_03.csv,4182,903,2647
exp_random_03.csv,6239,1028,1195
exp_random_03.csv,805,829,3005
exp_random_03.csv,193,546,3151
exp_random_03.csv,855,8562,1047
exp_random_03.csv,762,1425,1536
exp_random_03.csv,4307,1443,536
exp_random_03.csv,1080,330,6563
exp_random_03.csv,92,4670,11631
exp_random_03.csv,1725,2859,1891
exp_random_03.csv,296,2621,9458
exp_random_03.csv,307,5332,3874
exp_random_03.csv,830,14468,167
exp_random_03.csv,1195,6239,1028
exp_random_03.csv,2908,1239,1111
exp_random_03.csv,1460,1360,4199
exp_random_03.csv,2006,1110,3894
exp_random_03.csv,3246,2383,863
exp_random_03.csv,3855,171,8588
exp_random_03.csv,541,2615,937
exp_random_03.csv,2242,472,2831
exp_random_03.csv,8562,1047,855
exp_random_03.csv,4348,2399,415
exp_random_03.csv,132,7004,7574
exp_random_03.csv,826,7742,1095
exp_random_03.csv,1125,933,5725
exp_random_03.csv,1221,1191,2060
exp_random_03.csv,3739,2082,1284
exp_random_03.csv,7004,132,7574
exp_random_03.csv,361,2243,8244
exp_random_03.csv,2056,2680,1693
exp_random_03.csv,2856,1726,1961
exp_random_03.csv,471,8401,676
exp_random_03.csv,1,1,1
exp_random_03.csv,536,4307,1443
exp_random_03.csv,1342,1569,2221
exp_random_03.csv,568,726,8078
exp_random_03.csv,5624,1165,357
exp_random_03.csv,469,3522,605
exp_random_03.csv,726,8078,568
exp_random_03.csv,681,570,10311
exp_random_03.csv,6412,2485,398
exp_random_03.csv,132,7574,7004
exp_random_03.csv,1079,1006,616
exp_random_03.csv,6830,1061,1334
exp_random_03.csv,1125,5725,933
exp_random_03.csv,1478,5854,1078
exp_random_03.csv,2013,2032,2120
exp_random_03.csv,783,977,9592
exp_random_03.csv,2025,836,1580
exp_random_03.csv,1095,7742,826
exp_random_03.csv,1318,3009,840
exp_random_03.csv,1284,3739,2082
exp_random_03.csv,2399,4348,415
exp_random_03.csv,2242,2831,472
exp_random_03.csv,4657,2724,788
exp_random_03.csv,1360,4199,1460
exp_random_03.csv,840,3009,1318
exp_random_03.csv,275,1246,6826
exp_random_03.csv,5709,1185,1182
exp_random_03.csv,1097,9664,534
exp_random_03.csv,1414,1156,2449
exp_random_03.csv,7024,221,5798
exp_random_03.csv,2193,2495,1645
exp_random_03.csv,1230,3190,933
exp_random_03.csv,5751,546,1698
exp_random_03.csv,716,1334,5582
exp_random_03.csv,863,1978,4685
exp_random_03.csv,4307,536,1443
exp_random_03.csv,933,1125,5725
exp_random_03.csv,1111,2908,1239
exp_random_03.csv,6239,1195,1028
exp_random_03.csv,2449,1156,1414
exp_random_03.csv,966,2482,2784
exp_random_03.csv,2193,1645,2495
exp_random_03.csv,3739,1284,2082
exp_random_03.csv,3865,213,7299
exp_random_03.csv,546,193,3151
exp_random_03.csv,14468,830,167
exp_random_03.csv,933,5725,1125
exp_random_03.csv,2907,3530,747
exp_random_03.csv,977,783,9592
exp_random_03.csv,5357,2309,701
exp_random_03.csv,6563,1080,330
exp_random_03.csv,2006,3894,1110
exp_random_03.csv,1399,614,779
exp_random_03.csv,2724,4657,788
exp_random_03.csv,11866,1365,226
exp_random_03.csv,740,4582,1474
exp_random_03.csv,1058,1396,1129
exp_random_03.csv,2082,1284,3739
exp_random_03.csv,4174,4446,252
exp_random_03.csv,676,8401,471
exp_random_03.csv,863,2383,3246
exp_random_03.csv,1414,2449,1156
exp_random_03.csv,1195,257,3254
exp_random_03.csv,616,1079,1006
exp_random_03.csv,950,1172,1498
exp_random_03.csv,2485,398,6412
exp_random_03.csv,2907,747,3530
exp_random_03.csv,2900,1111,2588
exp_random_03.csv,1061,6830,1334
exp_random_03.csv,2482,2784,966
exp_random_03.csv,1129,1058,1396
exp_random_03.csv,5510,918,1054
exp_random_03.csv,649,960,2127
exp_random_03.csv,701,5357,2309
exp_random_03.csv,4515,555,1461
exp_random_03.csv,1110,2006,3894
exp_random_03.csv,9664,534,1097
exp_random_03.csv,716,5582,1334
exp_random_03.csv,2621,9458,296
exp_random_03.csv,9458,2621,296
exp_random_03.csv,233,7959,3776
exp_random_03.csv,6412,398,2485
exp_random_03.csv,2895,530,436
exp_random_03.csv,3360,1342,1849
exp_random_03.csv,257,1195,3254
exp_random_03.csv,570,681,10311
exp_random_03.csv,1693,2056,2680
exp_random_03.csv,840,1318,3009
exp_random_03.csv,8078,726,568
exp_random_03.csv,1054,5510,918
exp_random_03.csv,950,1498,1172
exp_random_03.csv,2,2,2
exp_random_03.csv,783,9592,977
exp_random_03.csv,966,2784,2482
exp_random_03.csv,1698,5751,546
exp_random_03.csv,1191,2060,1221
exp_random_03.csv,1334,1061,6830
exp_random_03.csv,6563,330,1080
exp_random_03.csv,2309,5357,701
exp_random_03.csv,1396,1058,1129
exp_random_03.csv,2588,1111,2900
exp_random_03.csv,821,505,10440
exp_random_03.csv,544,1154,4261
exp_random_03.csv,357,1165,5624
exp_random_03.csv,503,3268,202
exp_random_03.csv,1006,616,1079
exp_random_03.csv,10058,937,955
exp_random_03.csv,1704,812,958
exp_random_03.csv,2221,1342,1569
exp_random_03.csv,829,805,3005
exp_random_03.csv,2831,2242,472
exp_random_03.csv,1464,1087,2720
exp_random_03.csv,171,3855,8588
exp_random_03.csv,6826,1246,275
exp_random_03.csv,2615,937,541
exp_random_03.csv,2831,472,2242
exp_random_03.csv,2449,1414,1156
exp_random_03.csv,1891,1725,2859
exp_random_03.csv,1365,11866,226
exp_random_03.csv,1443,536,4307
exp_random_03.csv,614,1399,779
exp_random_03.csv,1028,1195,6239
exp_random_03.csv,3776,233,7959
exp_random_03.csv,1078,5854,1478
exp_random_03.csv,1047,8562,855
exp_random_03.csv,10440,505,821
exp_random_03.csv,2127,649,960
exp_random_03.csv,171,8588,3855
exp_random_03.csv,7832,4842,79
exp_random_03.csv,825,10919,667
exp_random_03.csv,2383,3246,863
exp_random_03.csv,3254,257,1195
exp_random_03.csv,546,3151,193
exp_random_03.csv,4582,740,1474
exp_random_03.csv,980,850,11605
exp_random_03.csv,4348,415,2399
exp_random_03.csv,1111,1239,2908
exp_random_03.csv,213,3865,7299
exp_random_03.csv,3005,829,805
exp_random_03.csv,1185,5709,1182
exp_random_03.csv,2615,541,937
exp_random_03.csv,4182,2647,903
exp_random_03.csv,2399,415,4348
exp_random_03.csv,850,980,11605
exp_random_03.csv,3360,1849,1342
exp_random_03.csv,546,5751,1698
exp_random_03.csv,1464,2720,1087
exp_random_03.csv,8401,676,471
exp_random_03.csv,830,167,14468
exp_random_03.csv,436,2895,530
exp_random_03.csv,4199,1460,1360
exp_random_03.csv,1182,5709,1185
exp_random_03.csv,918,5510,1054
exp_random_03.csv,3522,469,605
exp_random_03.csv,3190,933,1230
exp_random_03.csv,2032,2013,2120
exp_random_03.csv,1536,1425,762
exp_random_03.csv,1334,5582,716
exp_random_03.csv,1334,716,5582
exp_random_03.csv,614,779,1399
exp_random_03.csv,2752,318,8385
exp_random_03.csv,1095,826,7742
exp_random_03.csv,1640,627,972
exp_random_03.csv,812,1704,958
exp_random_03.csv,762,1536,1425
exp_random_03.csv,307,3874,5332
exp_random_03.csv,681,10311,570
exp_random_03.csv,530,2895,436
exp_random_03.csv,649,2127,960
exp_random_03.csv,605,3522,469
exp_random_03.csv,436,530,2895
exp_random_03.csv,368,1216,742
exp_random_03.csv,2908,1111,1239
exp_random_03.csv,3894,1110,2006
exp_random_03.csv,2056,1693,2680
exp_random_03.csv,1087,1464,2720
exp_random_03.csv,2859,1725,1891
exp_random_03.csv,1978,863,4685
exp_random_03.csv,1097,534,9664
exp_random_03.csv,616,1006,1079
exp_random_03.csv,2032,2120,2013
exp_random_03.csv,1342,3360,1849
exp_random_03.csv,202,3268,503
exp_random_03.csv,7299,213,3865
exp_random_03.csv,9458,296,2621
exp_random_03.csv,1580,2025,836
exp_random_03.csv,5510,1054,918
exp_random_03.csv,6830,1334,1061
exp_random_03.csv,1536,762,1425
exp_random_03.csv,7832,79,4842
exp_random_03.csv,7574,132,7004
exp_random_03.csv,5214,1011,1074
exp_random_03.csv,1891,2859,1725
exp_random_03.csv,1074,1011,5214
exp_random_03.csv,1195,1028,6239
exp_random_03.csv,5332,3874,307
exp_random_03.csv,503,202,3268
exp_random_03.csv,4446,252,4174
exp_random_03.csv,296,9458,2621
exp_random_03.csv,546,1698,5751
exp_random_03.csv,2127,960,649
exp_random_03.csv,4199,1360,1460
exp_random_03.csv,3874,307,5332
exp_random_03.csv,7574,7004,132
exp_random_03.csv,398,2485,6412
exp_random_03.csv,555,4515,1461
exp_random_03.csv,3254,1195,257
exp_random_03.csv,11631,4670,92
exp_random_03.csv,8588,3855,171
exp_random_03.csv,3964,446,4523
exp_random_03.csv,1474,740,4582
exp_random_03.csv,6826,275,1246
exp_random_03.csv,2048,2048,2048
exp_random_03.csv,4261,544,1154
exp_random_03.csv,7024,5798,221
exp_random_03.csv,4523,3964,446
exp_random_03.csv,11605,850,980
exp_random_03.csv,918,1054,5510
exp_random_03.csv,1855,1060,3225
exp_random_03.csv,415,4348,2399
exp_random_03.csv,3151,546,193
exp_random_03.csv,2647,4182,903
exp_random_03.csv,1111,2588,2900
exp_random_03.csv,980,11605,850
exp_random_03.csv,1060,3225,1855
exp_random_03.csv,1978,4685,863
exp_random_03.csv,5582,1334,716
exp_random_03.csv,1246,6826,275
exp_random_03.csv,742,1216,368
exp_random_03.csv,605,469,3522
exp_random_03.csv,8078,568,726
exp_random_03.csv,955,937,10058
exp_random_03.csv,821,10440,505
exp_random_03.csv,955,10058,937
exp_random_03.csv,747,3530,2907
exp_random_03.csv,1726,2856,1961
exp_random_03.csv,534,1097,9664
exp_random_03.csv,1849,1342,3360
exp_random_03.csv,1284,2082,3739
exp_random_03.csv,2747,1354,1257
exp_random_03.csv,361,8244,2243
exp_random_03.csv,2859,1891,1725
exp_random_03.csv,4261,1154,544
exp_random_03.csv,3522,605,469
exp_random_03.csv,1318,840,3009
exp_random_03.csv,5624,357,1165
exp_random_03.csv,2856,1961,1726
exp_random_03.csv,812,958,1704
exp_random_03.csv,330,6563,1080
exp_random_03.csv,836,1580,2025
exp_random_03.csv,471,676,8401
exp_random_03.csv,2060,1221,1191
exp_random_03.csv,368,742,1216
exp_random_03.csv,536,1443,4307
exp_random_03.csv,2309,701,5357
exp_random_03.csv,2120,2032,2013
exp_random_03.csv,740,1474,4582
exp_random_03.csv,3268,202,503
exp_random_03.csv,7742,826,1095
exp_random_03.csv,933,3190,1230
exp_random_03.csv,2895,436,530
exp_random_03.csv,4670,92,11631
exp_random_03.csv,855,1047,8562
exp_random_03.csv,1156,1414,2449
exp_random_03.csv,505,10440,821
exp_random_03.csv,4446,4174,252
exp_random_03.csv,505,821,10440
exp_random_03.csv,318,8385,2752
exp_random_03.csv,5332,307,3874
exp_random_03.csv,1425,1536,762
exp_random_03.csv,530,436,2895
exp_random_03.csv,3151,193,546
exp_random_03.csv,2720,1464,1087
exp_random_03.csv,2752,8385,318
exp_random_03.csv,960,2127,649
exp_random_03.csv,1165,357,5624
exp_random_03.csv,1354,2747,1257
exp_random_03.csv,3005,805,829
exp_random_03.csv,627,972,1640
exp_random_03.csv,1474,4582,740
exp_random_03.csv,1239,2908,1111
exp_random_03.csv,972,1640,627
exp_random_03.csv,2680,2056,1693
exp_random_03.csv,5798,7024,221
exp_random_03.csv,788,2724,4657
exp_random_03.csv,167,830,14468
exp_random_03.csv,977,9592,783
exp_random_03.csv,4685,863,1978
exp_random_03.csv,829,3005,805
exp_random_03.csv,2747,1257,1354
exp_random_03.csv,1165,5624,357
exp_random_03.csv,850,11605,980
exp_random_03.csv,233,3776,7959
exp_random_03.csv,1726,1961,2856
exp_random_03.csv,221,5798,7024
exp_random_03.csv,1334,6830,1061
exp_random_03.csv,541,937,2615
exp_random_03.csv,826,1095,7742
exp_random_03.csv,10919,825,667
exp_random_03.csv,3225,1855,1060
exp_128_11.csv,5752,4526,128
exp_128_11.csv,3,3,3
exp_128_11.csv,385,6676,128
exp_128_11.csv,9789,7446,128
exp_128_11.csv,5289,5419,128
exp_128_11.csv,7880,8269,128
exp_128_11.csv,1123,13928,128
exp_128_11.csv,4773,9810,128
exp_128_11.csv,10496,6453,128
exp_128_11.csv,7278,6807,128
exp_128_11.csv,9171,5402,128
exp_128_11.csv,13654,2099,128
exp_128_11.csv,10217,4085,128
exp_128_11.csv,11650,6041,128
exp_128_11.csv,6954,8621,128
exp_128_11.csv,3409,6132,128
exp_128_11.csv,5989,11310,128
exp_128_11.csv,11311,3459,128
exp_128_11.csv,7309,9629,128
exp_128_11.csv,4638,14049,128
exp_128_11.csv,3757,11791,128
exp_128_11.csv,6777,5773,128
exp_128_11.csv,2,2,2
exp_128_11.csv,1280,14247,128
exp_128_11.csv,8269,7880,128
exp_128_11.csv,10034,3372,128
exp_128_11.csv,6416,3258,128
exp_128_11.csv,6453,10496,128
exp_128_11.csv,6750,7340,128
exp_128_11.csv,6041,11650,128
exp_128_11.csv,4408,4137,128
exp_128_11.csv,4298,9711,128
exp_128_11.csv,1746,5986,128
exp_128_11.csv,12811,5690,128
exp_128_11.csv,7734,6054,128
exp_128_11.csv,6813,6126,128
exp_128_11.csv,1,1,1
exp_128_11.csv,10160,3079,128
exp_128_11.csv,4712,15469,128
exp_128_11.csv,8022,7141,128
exp_128_11.csv,1899,5504,128
exp_128_11.csv,4526,5752,128
exp_128_11.csv,9810,4773,128
exp_128_11.csv,10174,6917,128
exp_128_11.csv,3949,13853,128
exp_128_11.csv,9102,3437,128
exp_128_11.csv,3546,14686,128
exp_128_11.csv,6132,3409,128
exp_128_11.csv,3724,7696,128
exp_128_11.csv,7817,5667,128
exp_128_11.csv,317,8108,128
exp_128_11.csv,617,8484,128
exp_128_11.csv,2694,13507,128
exp_128_11.csv,5402,9171,128
exp_128_11.csv,5281,12339,128
exp_128_11.csv,3688,10608,128
exp_128_11.csv,12129,6445,128
exp_128_11.csv,6445,12129,128
exp_128_11.csv,3437,9102,128
exp_128_11.csv,4294,2434,128
exp_128_11.csv,3459,11311,128
exp_128_11.csv,7238,6469,128
exp_128_11.csv,7446,9789,128
exp_128_11.csv,5667,7817,128
exp_128_11.csv,6807,7278,128
exp_128_11.csv,11976,1956,128
exp_128_11.csv,15469,4712,128
exp_128_11.csv,7141,8022,128
exp_128_11.csv,4137,4408,128
exp_128_11.csv,4242,1843,128
exp_128_11.csv,10976,6878,128
exp_128_11.csv,6054,7734,128
exp_128_11.csv,12339,5281,128
exp_128_11.csv,1989,6552,128
exp_128_11.csv,8336,8125,128
exp_128_11.csv,3362,7743,128
exp_128_11.csv,5618,10672,128
exp_128_11.csv,7696,3724,128
exp_128_11.csv,6126,6813,128
exp_128_11.csv,14754,1236,128
exp_128_11.csv,6676,385,128
exp_128_11.csv,5504,1899,128
exp_128_11.csv,10064,7501,128
exp_128_11.csv,5419,5289,128
exp_128_11.csv,1956,11976,128
exp_128_11.csv,4085,10217,128
exp_128_11.csv,6072,12433,128
exp_128_11.csv,7340,6750,128
exp_128_11.csv,1708,1505,128
exp_128_11.csv,4541,5733,128
exp_128_11.csv,13096,4374,128
exp_128_11.csv,6469,7238,128
exp_128_11.csv,4010,5842,128
exp_128_11.csv,545,9605,128
exp_128_11.csv,4880,12819,128
exp_128_11.csv,3079,10160,128
exp_128_11.csv,4499,4646,128
exp_128_11.csv,6878,10976,128
exp_128_11.csv,11776,5091,128
exp_128_11.csv,5224,10472,128
exp_128_11.csv,12819,4880,128
exp_128_11.csv,8714,5976,128
exp_128_11.csv,3372,10034,128
exp_128_11.csv,631,8296,128
exp_128_11.csv,5733,4541,128
exp_128_11.csv,9711,4298,128
exp_128_11.csv,12200,3631,128
exp_128_11.csv,6263,4995,128
exp_128_11.csv,8296,631,128
exp_128_11.csv,8108,317,128
exp_128_11.csv,3765,3462,128
exp_128_11.csv,3345,10115,128
exp_128_11.csv,14247,1280,128
exp_128_11.csv,7769,3015,128
exp_128_11.csv,5216,10982,128
exp_128_11.csv,5238,6947,128
exp_128_11.csv,14049,4638,128
exp_128_11.csv,7615,10266,128
exp_128_11.csv,7324,4968,128
exp_128_11.csv,8125,8336,128
exp_128_11.csv,2048,2048,2048
exp_128_11.csv,1427,5479,128
exp_128_11.csv,9629,7309,128
exp_128_11.csv,4995,6263,128
exp_128_11.csv,10115,3345,128
exp_128_11.csv,9605,545,128
exp_128_11.csv,10266,7615,128
exp_128_11.csv,11791,3757,128
exp_128_11.csv,5842,4010,128
exp_128_11.csv,6552,1989,128
exp_128_11.csv,10472,5224,128
exp_128_11.csv,8621,6954,128
exp_128_11.csv,1850,8455,128
exp_128_11.csv,14743,884,128
exp_128_11.csv,11096,3049,128
exp_128_11.csv,3015,7769,128
exp_128_11.csv,5091,11776,128
exp_128_11.csv,13928,1123,128
exp_128_11.csv,5986,1746,128
exp_128_11.csv,4374,13096,128
exp_128_11.csv,10982,5216,128
exp_128_11.csv,14484,4319,128
exp_128_11.csv,2434,4294,128
exp_128_11.csv,13853,3949,128
exp_128_11.csv,12433,6072,128
exp_128_11.csv,1505,1708,128
exp_128_11.csv,2799,2793,128
exp_128_11.csv,6490,12045,128
exp_128_11.csv,7177,8716,128
exp_128_11.csv,10672,5618,128
exp_128_11.csv,8652,6323,128
exp_128_11.csv,1236,14754,128
exp_128_11.csv,2099,13654,128
exp_128_11.csv,6323,8652,128
exp_128_11.csv,5812,8960,128
exp_128_11.csv,4968,7324,128
exp_128_11.csv,2793,2799,128
exp_128_11.csv,11310,5989,128
exp_128_11.csv,8455,1850,128
exp_128_11.csv,5479,1427,128
exp_128_11.csv,12045,6490,128
exp_128_11.csv,3462,3765,128
exp_128_11.csv,8960,5812,128
exp_128_11.csv,3258,6416,128
exp_128_11.csv,7743,3362,128
exp_128_11.csv,3049,11096,128
exp_128_11.csv,8716,7177,128
exp_128_11.csv,14686,3546,128
exp_128_11.csv,2697,5799,128
exp_128_11.csv,5690,12811,128
exp_128_11.csv,4319,14484,128
exp_128_11.csv,10608,3688,128
exp_128_11.csv,5976,8714,128
exp_128_11.csv,3631,12200,128
exp_128_11.csv,884,14743,128
exp_128_11.csv,6917,10174,128
exp_128_11.csv,7501,10064,128
exp_128_11.csv,8484,617,128
exp_128_11.csv,13507,2694,128
exp_128_11.csv,4646,4499,128
exp_128_11.csv,5773,6777,128
exp_128_11.csv,6947,5238,128
exp_128_11.csv,5799,2697,128
exp_128_11.csv,1843,4242,128
exp_128_11.csv,4,4,4
exp_random_21.csv,1941,7324,563
exp_random_21.csv,801,2081,1205
exp_random_21.csv,1000,505,7939
exp_random_21.csv,2112,980,3542
exp_random_21.csv,3,3,3
exp_random_21.csv,11639,829,967
exp_random_21.csv,2,2,2
exp_random_21.csv,137,514,14235
exp_random_21.csv,1233,6049,1251
exp_random_21.csv,1199,3656,1901
exp_random_21.csv,7254,850,1136
exp_random_21.csv,364,727,10045
exp_random_21.csv,625,10114,1055
exp_random_21.csv,2284,1924,1439
exp_random_21.csv,1136,7254,850
exp_random_21.csv,4467,2133,700
exp_random_21.csv,3656,1901,1199
exp_random_21.csv,694,7289,1975
exp_random_21.csv,75,12017,1847
exp_random_21.csv,12637,298,1860
exp_random_21.csv,850,1136,7254
exp_random_21.csv,331,797,13885
exp_random_21.csv,1079,1063,1751
exp_random_21.csv,10114,625,1055
exp_random_21.csv,1723,821,6369
exp_random_21.csv,7289,1975,694
exp_random_21.csv,2768,2020,717
exp_random_21.csv,831,1111,6850
exp_random_21.csv,1280,1700,2300
exp_random_21.csv,6721,926,1286
exp_random_21.csv,75,1847,12017
exp_random_21.csv,2768,717,2020
exp_random_21.csv,7939,1000,505
exp_random_21.csv,8887,954,983
exp_random_21.csv,1286,926,6721
exp_random_21.csv,926,1286,6721
exp_random_21.csv,1751,1063,1079
exp_random_21.csv,177,1352,5561
exp_random_21.csv,484,3707,3904
exp_random_21.csv,2912,1744,1313
exp_random_21.csv,5352,796,1251
exp_random_21.csv,1612,344,608
exp_random_21.csv,4388,213,4993
exp_random_21.csv,729,640,2852
exp_random_21.csv,1492,3877,1037
exp_random_21.csv,1924,1439,2284
exp_random_21.csv,8261,5513,183
exp_random_21.csv,458,378,3811
exp_random_21.csv,926,6721,1286
exp_random_21.csv,6072,987,1667
exp_random_21.csv,199,1818,6471
exp_random_21.csv,967,11639,829
exp_random_21.csv,823,1665,246
exp_random_21.csv,2513,395,2358
exp_random_21.csv,326,2839,5042
exp_random_21.csv,801,1205,2081
exp_random_21.csv,737,437,14490
exp_random_21.csv,395,2513,2358
exp_random_21.csv,1814,424,858
exp_random_21.csv,4993,4388,213
exp_random_21.csv,1700,2300,1280
exp_random_21.csv,480,1595,11768
exp_random_21.csv,1462,2421,1602
exp_random_21.csv,1595,480,11768
exp_random_21.csv,858,424,1814
exp_random_21.csv,1,1,1
exp_random_21.csv,653,2339,1090
exp_random_21.csv,2421,1602,1462
exp_random_21.csv,1211,256,2128
exp_random_21.csv,1623,3011,411
exp_random_21.csv,1136,850,7254
exp_random_21.csv,11768,1595,480
exp_random_21.csv,821,6369,1723
exp_random_21.csv,183,8261,5513
exp_random_21.csv,2852,729,640
exp_random_21.csv,13885,331,797
exp_random_21.csv,1166,4860,1531
exp_random_21.csv,3048,2770,749
exp_random_21.csv,10114,1055,625
exp_random_21.csv,344,608,1612
exp_random_21.csv,6844,617,1736
exp_random_21.csv,797,13885,331
exp_random_21.csv,647,1584,978
exp_random_21.csv,1111,6850,831
exp_random_21.csv,713,2189,2778
exp_random_21.csv,411,3011,1623
exp_random_21.csv,153,2164,15119
exp_random_21.csv,3811,458,378
exp_random_21.csv,1799,4816,1116
exp_random_21.csv,3408,126,785
exp_random_21.csv,807,1223,5072
exp_random_21.csv,1736,6844,617
exp_random_21.csv,14235,137,514
exp_random_21.csv,4663,1894,301
exp_random_21.csv,1190,3026,1480
exp_random_21.csv,3420,1967,1387
exp_random_21.csv,1700,1280,2300
exp_random_21.csv,1079,6970,1020
exp_random_21.csv,7665,12875,54
exp_random_21.csv,1946,1626,950
exp_random_21.csv,1209,8357,957
exp_random_21.csv,12564,601,751
exp_random_21.csv,999,6317,1532
exp_random_21.csv,1957,3308,514
exp_random_21.csv,950,1946,1626
exp_random_21.csv,256,2128,1211
exp_random_21.csv,9350,1807,355
exp_random_21.csv,2839,326,5042
exp_random_21.csv,1205,801,2081
exp_random_21.csv,596,2275,2454
exp_random_21.csv,2358,395,2513
exp_random_21.csv,278,3714,1289
exp_random_21.csv,4816,1116,1799
exp_random_21.csv,1504,11395,253
exp_random_21.csv,785,126,3408
exp_random_21.csv,1234,2780,2626
exp_random_21.csv,954,8887,983
exp_random_21.csv,4993,213,4388
exp_random_21.csv,700,4467,2133
exp_random_21.csv,1251,1233,6049
exp_random_21.csv,1020,6970,1079
exp_random_21.csv,3417,357,3555
exp_random_21.csv,4860,1531,1166
exp_random_21.csv,480,11768,1595
exp_random_21.csv,1020,1079,6970
exp_random_21.csv,2275,2454,596
exp_random_21.csv,2189,713,2778
exp_random_21.csv,3877,1037,1492
exp_random_21.csv,4598,583,621
exp_random_21.csv,5513,183,8261
