expfile,m,n,k
exp_dgemm_uniform-product_4.csv,3665,349,3973
exp_dgemm_uniform-product_4.csv,2323,1148,3117
exp_dgemm_uniform-product_4.csv,2811,127,4681
exp_dgemm_uniform-product_4.csv,1524,1110,5626
exp_dgemm_uniform-product_4.csv,1672,516,9401
exp_dgemm_uniform-product_4.csv,2894,287,6818
exp_dgemm_uniform-product_4.csv,1721,1185,1957
exp_dgemm_uniform-product_4.csv,2909,374,8510
exp_dgemm_uniform-product_4.csv,1814,870,1904
exp_dgemm_uniform-product_4.csv,1838,1031,5267
exp_dgemm_uniform-product_4.csv,816,1605,4006
exp_dgemm_uniform-product_4.csv,1630,189,3854
exp_dgemm_uniform-product_4.csv,1809,1000,4984
exp_dgemm_uniform-product_4.csv,1346,1343,2047
exp_dgemm_uniform-product_4.csv,1711,1844,2242
exp_dgemm_uniform-product_4.csv,801,1269,3302
exp_dgemm_uniform-product_4.csv,1839,1419,2635
exp_dgemm_uniform-product_4.csv,996,989,3163
exp_dgemm_uniform-product_4.csv,393,901,5108
exp_dgemm_uniform-product_4.csv,637,99,2737
exp_dgemm_uniform-product_4.csv,1357,742,3664
exp_dgemm_uniform-product_4.csv,3271,496,5158
exp_dgemm_uniform-product_4.csv,2589,725,4895
exp_dgemm_uniform-product_4.csv,200,861,5328
exp_dgemm_uniform-product_4.csv,765,891,2107
exp_dgemm_uniform-product_4.csv,3426,14,9359
exp_dgemm_uniform-product_4.csv,1708,1975,2790
exp_dgemm_uniform-product_4.csv,161,343,771
exp_dgemm_uniform-product_4.csv,770,883,2318
exp_dgemm_uniform-product_4.csv,1036,597,1141
exp_dgemm_uniform-product_4.csv,529,834,1981
exp_dgemm_uniform-product_4.csv,1073,732,2196
exp_dgemm_uniform-product_4.csv,445,397,680
exp_dgemm_uniform-product_4.csv,2051,1425,2936
exp_dgemm_uniform-product_4.csv,1264,1729,2777
exp_dgemm_uniform-product_4.csv,1303,803,3130
exp_dgemm_uniform-product_4.csv,2153,465,4147
exp_dgemm_uniform-product_4.csv,1745,719,7046
exp_dgemm_uniform-product_4.csv,1503,984,2342
exp_dgemm_uniform-product_4.csv,1498,1326,1848
exp_dgemm_uniform-product_4.csv,1295,184,3411
exp_dgemm_uniform-product_4.csv,430,867,8572
exp_dgemm_uniform-product_4.csv,623,251,1817
exp_dgemm_uniform-product_4.csv,7509,121,9903
exp_dgemm_uniform-product_4.csv,511,1778,7081
exp_dgemm_uniform-product_4.csv,5910,140,7566
exp_dgemm_uniform-product_4.csv,2232,1423,2917
exp_dgemm_uniform-product_4.csv,1006,1935,4578
exp_dgemm_uniform-product_4.csv,2346,558,5110
exp_dgemm_uniform-product_4.csv,2132,56,6247
exp_dgemm_uniform-product_4.csv,1582,397,4935
exp_dgemm_uniform-product_4.csv,1622,1106,1654
exp_dgemm_uniform-product_4.csv,2534,294,5140
exp_dgemm_uniform-product_4.csv,6273,122,6654
exp_dgemm_uniform-product_4.csv,1264,1594,2180
exp_dgemm_uniform-product_4.csv,2548,242,8608
exp_dgemm_uniform-product_4.csv,2330,619,3443
exp_dgemm_uniform-product_4.csv,1305,936,5207
exp_dgemm_uniform-product_4.csv,1106,1118,1429
exp_dgemm_uniform-product_4.csv,1439,1860,3440
exp_dgemm_uniform-product_4.csv,2037,763,2145
exp_dgemm_uniform-product_4.csv,614,518,5010
exp_dgemm_uniform-product_4.csv,822,1052,5732
exp_dgemm_uniform-product_4.csv,1732,2131,2709
exp_dgemm_uniform-product_4.csv,1690,1293,2501
exp_dgemm_uniform-product_4.csv,653,479,1455
exp_dgemm_uniform-product_4.csv,2272,671,3303
exp_dgemm_uniform-product_4.csv,321,485,3057
exp_dgemm_uniform-product_4.csv,2910,314,9089
exp_dgemm_uniform-product_4.csv,4072,204,7324
exp_dgemm_uniform-product_4.csv,474,639,4574
exp_dgemm_uniform-product_4.csv,450,542,1425
exp_dgemm_uniform-product_4.csv,3554,558,4499
exp_dgemm_uniform-product_4.csv,1940,1066,4264
exp_dgemm_uniform-product_4.csv,1184,1350,2639
exp_dgemm_uniform-product_4.csv,6358,212,4581
exp_dgemm_uniform-product_4.csv,2181,1714,2013
exp_dgemm_uniform-product_4.csv,4236,503,3918
exp_dgemm_uniform-product_4.csv,4284,784,2045
exp_dgemm_uniform-product_4.csv,2779,1470,2349
exp_dgemm_uniform-product_4.csv,1371,986,1217
exp_dgemm_uniform-product_4.csv,6774,980,180
exp_dgemm_uniform-product_4.csv,5844,184,4730
exp_dgemm_uniform-product_4.csv,6374,994,174
exp_dgemm_uniform-product_4.csv,6386,1250,1223
exp_dgemm_uniform-product_4.csv,4294,289,2447
exp_dgemm_uniform-product_4.csv,2249,1201,1603
exp_dgemm_uniform-product_4.csv,9738,1525,241
exp_dgemm_uniform-product_4.csv,3991,789,2643
exp_dgemm_uniform-product_4.csv,3973,349,3665
exp_dgemm_uniform-product_4.csv,3117,1148,2323
exp_dgemm_uniform-product_4.csv,4681,127,2811
exp_dgemm_uniform-product_4.csv,5626,1110,1524
exp_dgemm_uniform-product_4.csv,9401,516,1672
exp_dgemm_uniform-product_4.csv,6818,287,2894
exp_dgemm_uniform-product_4.csv,1957,1185,1721
exp_dgemm_uniform-product_4.csv,8510,374,2909
exp_dgemm_uniform-product_4.csv,1904,870,1814
exp_dgemm_uniform-product_4.csv,5267,1031,1838
exp_dgemm_uniform-product_4.csv,4006,1605,816
exp_dgemm_uniform-product_4.csv,3854,189,1630
exp_dgemm_uniform-product_4.csv,4984,1000,1809
exp_dgemm_uniform-product_4.csv,2047,1343,1346
exp_dgemm_uniform-product_4.csv,2242,1844,1711
exp_dgemm_uniform-product_4.csv,3302,1269,801
exp_dgemm_uniform-product_4.csv,2635,1419,1839
exp_dgemm_uniform-product_4.csv,3163,989,996
exp_dgemm_uniform-product_4.csv,5108,901,393
exp_dgemm_uniform-product_4.csv,2737,99,637
exp_dgemm_uniform-product_4.csv,3664,742,1357
exp_dgemm_uniform-product_4.csv,5158,496,3271
exp_dgemm_uniform-product_4.csv,4895,725,2589
exp_dgemm_uniform-product_4.csv,5328,861,200
exp_dgemm_uniform-product_4.csv,2107,891,765
exp_dgemm_uniform-product_4.csv,9359,14,3426
exp_dgemm_uniform-product_4.csv,2790,1975,1708
exp_dgemm_uniform-product_4.csv,771,343,161
exp_dgemm_uniform-product_4.csv,2318,883,770
exp_dgemm_uniform-product_4.csv,1141,597,1036
exp_dgemm_uniform-product_4.csv,1981,834,529
exp_dgemm_uniform-product_4.csv,2196,732,1073
exp_dgemm_uniform-product_4.csv,680,397,445
exp_dgemm_uniform-product_4.csv,2936,1425,2051
exp_dgemm_uniform-product_4.csv,2777,1729,1264
exp_dgemm_uniform-product_4.csv,3130,803,1303
exp_dgemm_uniform-product_4.csv,4147,465,2153
exp_dgemm_uniform-product_4.csv,7046,719,1745
exp_dgemm_uniform-product_4.csv,2342,984,1503
exp_dgemm_uniform-product_4.csv,1848,1326,1498
exp_dgemm_uniform-product_4.csv,3411,184,1295
exp_dgemm_uniform-product_4.csv,8572,867,430
exp_dgemm_uniform-product_4.csv,1817,251,623
exp_dgemm_uniform-product_4.csv,9903,121,7509
exp_dgemm_uniform-product_4.csv,7081,1778,511
exp_dgemm_uniform-product_4.csv,7566,140,5910
exp_dgemm_uniform-product_4.csv,2917,1423,2232
exp_dgemm_uniform-product_4.csv,4578,1935,1006
exp_dgemm_uniform-product_4.csv,5110,558,2346
exp_dgemm_uniform-product_4.csv,6247,56,2132
exp_dgemm_uniform-product_4.csv,4935,397,1582
exp_dgemm_uniform-product_4.csv,1654,1106,1622
exp_dgemm_uniform-product_4.csv,5140,294,2534
exp_dgemm_uniform-product_4.csv,6654,122,6273
exp_dgemm_uniform-product_4.csv,4417,706,706
exp_dgemm_uniform-product_4.csv,2180,1594,1264
exp_dgemm_uniform-product_4.csv,8608,242,2548
exp_dgemm_uniform-product_4.csv,3443,619,2330
exp_dgemm_uniform-product_4.csv,5207,936,1305
exp_dgemm_uniform-product_4.csv,1429,1118,1106
exp_dgemm_uniform-product_4.csv,3440,1860,1439
exp_dgemm_uniform-product_4.csv,2145,763,2037
exp_dgemm_uniform-product_4.csv,5010,518,614
exp_dgemm_uniform-product_4.csv,5732,1052,822
exp_dgemm_uniform-product_4.csv,2709,2131,1732
exp_dgemm_uniform-product_4.csv,2501,1293,1690
exp_dgemm_uniform-product_4.csv,1455,479,653
exp_dgemm_uniform-product_4.csv,3303,671,2272
exp_dgemm_uniform-product_4.csv,3057,485,321
exp_dgemm_uniform-product_4.csv,9089,314,2910
exp_dgemm_uniform-product_4.csv,7324,204,4072
exp_dgemm_uniform-product_4.csv,4574,639,474
exp_dgemm_uniform-product_4.csv,1425,542,450
exp_dgemm_uniform-product_4.csv,4499,558,3554
exp_dgemm_uniform-product_4.csv,4264,1066,1940
exp_dgemm_uniform-product_4.csv,2639,1350,1184
exp_dgemm_uniform-product_4.csv,4581,6358,212
exp_dgemm_uniform-product_4.csv,2013,2181,1714
exp_dgemm_uniform-product_4.csv,3918,4236,503
exp_dgemm_uniform-product_4.csv,2045,4284,784
exp_dgemm_uniform-product_4.csv,2349,2779,1470
exp_dgemm_uniform-product_4.csv,1217,1371,986
exp_dgemm_uniform-product_4.csv,180,6774,980
exp_dgemm_uniform-product_4.csv,4730,5844,184
exp_dgemm_uniform-product_4.csv,174,6374,994
exp_dgemm_uniform-product_4.csv,1223,6386,1250
exp_dgemm_uniform-product_4.csv,2447,4294,289
exp_dgemm_uniform-product_4.csv,1603,2249,1201
exp_dgemm_uniform-product_4.csv,241,9738,1525
exp_dgemm_uniform-product_4.csv,2643,3991,789
exp_dgemm_uniform-product_4.csv,3665,3973,349
exp_dgemm_uniform-product_4.csv,2323,3117,1148
exp_dgemm_uniform-product_4.csv,2811,4681,127
exp_dgemm_uniform-product_4.csv,1524,5626,1110
exp_dgemm_uniform-product_4.csv,1672,9401,516
exp_dgemm_uniform-product_4.csv,2894,6818,287
exp_dgemm_uniform-product_4.csv,1721,1957,1185
exp_dgemm_uniform-product_4.csv,2909,8510,374
exp_dgemm_uniform-product_4.csv,1814,1904,870
exp_dgemm_uniform-product_4.csv,1838,5267,1031
exp_dgemm_uniform-product_4.csv,816,4006,1605
exp_dgemm_uniform-product_4.csv,1630,3854,189
exp_dgemm_uniform-product_4.csv,1809,4984,1000
exp_dgemm_uniform-product_4.csv,1346,2047,1343
exp_dgemm_uniform-product_4.csv,1711,2242,1844
exp_dgemm_uniform-product_4.csv,801,3302,1269
exp_dgemm_uniform-product_4.csv,1839,2635,1419
exp_dgemm_uniform-product_4.csv,996,3163,989
exp_dgemm_uniform-product_4.csv,393,5108,901
exp_dgemm_uniform-product_4.csv,637,2737,99
exp_dgemm_uniform-product_4.csv,1357,3664,742
exp_dgemm_uniform-product_4.csv,3271,5158,496
exp_dgemm_uniform-product_4.csv,2589,4895,725
exp_dgemm_uniform-product_4.csv,200,5328,861
exp_dgemm_uniform-product_4.csv,765,2107,891
exp_dgemm_uniform-product_4.csv,3426,9359,14
exp_dgemm_uniform-product_4.csv,1708,2790,1975
exp_dgemm_uniform-product_4.csv,161,771,343
exp_dgemm_uniform-product_4.csv,770,2318,883
exp_dgemm_uniform-product_4.csv,1036,1141,597
exp_dgemm_uniform-product_4.csv,529,1981,834
exp_dgemm_uniform-product_4.csv,1073,2196,732
exp_dgemm_uniform-product_4.csv,445,680,397
exp_dgemm_uniform-product_4.csv,2051,2936,1425
exp_dgemm_uniform-product_4.csv,1264,2777,1729
exp_dgemm_uniform-product_4.csv,1303,3130,803
exp_dgemm_uniform-product_4.csv,2153,4147,465
exp_dgemm_uniform-product_4.csv,1745,7046,719
exp_dgemm_uniform-product_4.csv,1503,2342,984
exp_dgemm_uniform-product_4.csv,1498,1848,1326
exp_dgemm_uniform-product_4.csv,1295,3411,184
exp_dgemm_uniform-product_4.csv,430,8572,867
exp_dgemm_uniform-product_4.csv,623,1817,251
exp_dgemm_uniform-product_4.csv,7509,9903,121
exp_dgemm_uniform-product_4.csv,511,7081,1778
exp_dgemm_uniform-product_4.csv,5910,7566,140
exp_dgemm_uniform-product_4.csv,2232,2917,1423
exp_dgemm_uniform-product_4.csv,1006,4578,1935
exp_dgemm_uniform-product_4.csv,2346,5110,558
exp_dgemm_uniform-product_4.csv,2132,6247,56
exp_dgemm_uniform-product_4.csv,1582,4935,397
exp_dgemm_uniform-product_4.csv,1622,1654,1106
exp_dgemm_uniform-product_4.csv,2534,5140,294
exp_dgemm_uniform-product_4.csv,6273,6654,122
exp_dgemm_uniform-product_4.csv,1264,2180,1594
exp_dgemm_uniform-product_4.csv,2548,8608,242
exp_dgemm_uniform-product_4.csv,2330,3443,619
exp_dgemm_uniform-product_4.csv,1305,5207,936
exp_dgemm_uniform-product_4.csv,1106,1429,1118
exp_dgemm_uniform-product_4.csv,1439,3440,1860
exp_dgemm_uniform-product_4.csv,2037,2145,763
exp_dgemm_uniform-product_4.csv,614,5010,518
exp_dgemm_uniform-product_4.csv,822,5732,1052
exp_dgemm_uniform-product_4.csv,1732,2709,2131
exp_dgemm_uniform-product_4.csv,1690,2501,1293
exp_dgemm_uniform-product_4.csv,653,1455,479
exp_dgemm_uniform-product_4.csv,2272,3303,671
exp_dgemm_uniform-product_4.csv,321,3057,485
exp_dgemm_uniform-product_4.csv,2910,9089,314
exp_dgemm_uniform-product_4.csv,4072,7324,204
exp_dgemm_uniform-product_4.csv,474,4574,639
exp_dgemm_uniform-product_4.csv,450,1425,542
exp_dgemm_uniform-product_4.csv,3554,4499,558
exp_dgemm_uniform-product_4.csv,1940,4264,1066
exp_dgemm_uniform-product_4.csv,1184,2639,1350
exp_dgemm_uniform-product_4.csv,6358,4581,212
exp_dgemm_uniform-product_4.csv,2181,2013,1714
exp_dgemm_uniform-product_4.csv,4236,3918,503
exp_dgemm_uniform-product_4.csv,4284,2045,784
exp_dgemm_uniform-product_4.csv,2779,2349,1470
exp_dgemm_uniform-product_4.csv,1371,1217,986
exp_dgemm_uniform-product_4.csv,6774,180,980
exp_dgemm_uniform-product_4.csv,5844,4730,184
exp_dgemm_uniform-product_4.csv,6374,174,994
exp_dgemm_uniform-product_4.csv,6386,1223,1250
exp_dgemm_uniform-product_4.csv,4294,2447,289
exp_dgemm_uniform-product_4.csv,2249,1603,1201
exp_dgemm_uniform-product_4.csv,9738,241,1525
exp_dgemm_uniform-product_4.csv,3991,2643,789
exp_dgemm_uniform-product_4.csv,3973,3665,349
exp_dgemm_uniform-product_4.csv,3117,2323,1148
exp_dgemm_uniform-product_4.csv,4681,2811,127
exp_dgemm_uniform-product_4.csv,5626,1524,1110
exp_dgemm_uniform-product_4.csv,9401,1672,516
exp_dgemm_uniform-product_4.csv,6818,2894,287
exp_dgemm_uniform-product_4.csv,1957,1721,1185
exp_dgemm_uniform-product_4.csv,8510,2909,374
exp_dgemm_uniform-product_4.csv,1904,1814,870
exp_dgemm_uniform-product_4.csv,5267,1838,1031
exp_dgemm_uniform-product_4.csv,4006,816,1605
exp_dgemm_uniform-product_4.csv,3854,1630,189
exp_dgemm_uniform-product_4.csv,4984,1809,1000
exp_dgemm_uniform-product_4.csv,2047,1346,1343
exp_dgemm_uniform-product_4.csv,2242,1711,1844
exp_dgemm_uniform-product_4.csv,3302,801,1269
exp_dgemm_uniform-product_4.csv,2635,1839,1419
exp_dgemm_uniform-product_4.csv,3163,996,989
exp_dgemm_uniform-product_4.csv,5108,393,901
exp_dgemm_uniform-product_4.csv,2737,637,99
exp_dgemm_uniform-product_4.csv,3664,1357,742
exp_dgemm_uniform-product_4.csv,5158,3271,496
exp_dgemm_uniform-product_4.csv,4895,2589,725
exp_dgemm_uniform-product_4.csv,5328,200,861
exp_dgemm_uniform-product_4.csv,2107,765,891
exp_dgemm_uniform-product_4.csv,9359,3426,14
exp_dgemm_uniform-product_4.csv,2790,1708,1975
exp_dgemm_uniform-product_4.csv,771,161,343
exp_dgemm_uniform-product_4.csv,2318,770,883
exp_dgemm_uniform-product_4.csv,1141,1036,597
exp_dgemm_uniform-product_4.csv,1981,529,834
exp_dgemm_uniform-product_4.csv,2196,1073,732
exp_dgemm_uniform-product_4.csv,680,445,397
exp_dgemm_uniform-product_4.csv,2936,2051,1425
exp_dgemm_uniform-product_4.csv,2777,1264,1729
exp_dgemm_uniform-product_4.csv,3130,1303,803
exp_dgemm_uniform-product_4.csv,4147,2153,465
exp_dgemm_uniform-product_4.csv,7046,1745,719
exp_dgemm_uniform-product_4.csv,2342,1503,984
exp_dgemm_uniform-product_4.csv,1848,1498,1326
exp_dgemm_uniform-product_4.csv,3411,1295,184
exp_dgemm_uniform-product_4.csv,8572,430,867
exp_dgemm_uniform-product_4.csv,1817,623,251
exp_dgemm_uniform-product_4.csv,9903,7509,121
exp_dgemm_uniform-product_4.csv,7081,511,1778
exp_dgemm_uniform-product_4.csv,7566,5910,140
exp_dgemm_uniform-product_4.csv,2917,2232,1423
exp_dgemm_uniform-product_4.csv,4578,1006,1935
exp_dgemm_uniform-product_4.csv,5110,2346,558
exp_dgemm_uniform-product_4.csv,6247,2132,56
exp_dgemm_uniform-product_4.csv,4935,1582,397
exp_dgemm_uniform-product_4.csv,1654,1622,1106
exp_dgemm_uniform-product_4.csv,5140,2534,294
exp_dgemm_uniform-product_4.csv,6654,6273,122
exp_dgemm_uniform-product_4.csv,2180,1264,1594
exp_dgemm_uniform-product_4.csv,8608,2548,242
exp_dgemm_uniform-product_4.csv,3443,2330,619
exp_dgemm_uniform-product_4.csv,5207,1305,936
exp_dgemm_uniform-product_4.csv,1429,1106,1118
exp_dgemm_uniform-product_4.csv,3440,1439,1860
exp_dgemm_uniform-product_4.csv,2145,2037,763
exp_dgemm_uniform-product_4.csv,5010,614,518
exp_dgemm_uniform-product_4.csv,5732,822,1052
exp_dgemm_uniform-product_4.csv,2709,1732,2131
exp_dgemm_uniform-product_4.csv,2501,1690,1293
exp_dgemm_uniform-product_4.csv,1455,653,479
exp_dgemm_uniform-product_4.csv,3303,2272,671
exp_dgemm_uniform-product_4.csv,3057,321,485
exp_dgemm_uniform-product_4.csv,9089,2910,314
exp_dgemm_uniform-product_4.csv,7324,4072,204
exp_dgemm_uniform-product_4.csv,4574,474,639
exp_dgemm_uniform-product_4.csv,1425,450,542
exp_dgemm_uniform-product_4.csv,4499,3554,558
exp_dgemm_uniform-product_4.csv,4264,1940,1066
exp_dgemm_uniform-product_4.csv,2639,1184,1350
exp_dgemm_uniform-product_3.csv,813,1563,5680
exp_dgemm_uniform-product_3.csv,489,668,2685
exp_dgemm_uniform-product_3.csv,1110,1060,4157
exp_dgemm_uniform-product_3.csv,231,4416,6473
exp_dgemm_uniform-product_3.csv,281,2868,5912
exp_dgemm_uniform-product_3.csv,1087,1364,4782
exp_dgemm_uniform-product_3.csv,308,3813,3953
exp_dgemm_uniform-product_3.csv,416,4150,4430
exp_dgemm_uniform-product_3.csv,730,1176,3618
exp_dgemm_uniform-product_3.csv,706,1268,7197
exp_dgemm_uniform-product_3.csv,1237,1184,1461
exp_dgemm_uniform-product_3.csv,1180,803,6682
exp_dgemm_uniform-product_3.csv,388,402,5690
exp_dgemm_uniform-product_3.csv,553,1639,2663
exp_dgemm_uniform-product_3.csv,1299,2365,3039
exp_dgemm_uniform-product_3.csv,872,2229,3457
exp_dgemm_uniform-product_3.csv,674,824,6757
exp_dgemm_uniform-product_3.csv,448,536,2846
exp_dgemm_uniform-product_3.csv,1082,1214,2872
exp_dgemm_uniform-product_3.csv,795,1205,7403
exp_dgemm_uniform-product_3.csv,511,1361,2225
exp_dgemm_uniform-product_3.csv,815,1954,1990
exp_dgemm_uniform-product_3.csv,1067,721,8996
exp_dgemm_uniform-product_3.csv,935,1815,4781
exp_dgemm_uniform-product_3.csv,406,825,2614
exp_dgemm_uniform-product_3.csv,658,366,4192
exp_dgemm_uniform-product_3.csv,202,823,1218
exp_dgemm_uniform-product_3.csv,1810,1702,2082
exp_dgemm_uniform-product_3.csv,567,601,5334
exp_dgemm_uniform-product_3.csv,1871,627,7530
exp_dgemm_uniform-product_3.csv,674,2292,3994
exp_dgemm_uniform-product_3.csv,974,937,1062
exp_dgemm_uniform-product_3.csv,1094,1281,6246
exp_dgemm_uniform-product_3.csv,261,3437,5101
exp_dgemm_uniform-product_3.csv,1010,900,1199
exp_dgemm_uniform-product_3.csv,1211,726,3272
exp_dgemm_uniform-product_3.csv,444,1986,5425
exp_dgemm_uniform-product_3.csv,1264,457,8625
exp_dgemm_uniform-product_3.csv,152,1472,7461
exp_dgemm_uniform-product_3.csv,290,3651,6242
exp_dgemm_uniform-product_3.csv,200,4943,9300
exp_dgemm_uniform-product_3.csv,434,2673,4989
exp_dgemm_uniform-product_3.csv,707,737,2492
exp_dgemm_uniform-product_3.csv,408,236,3006
exp_dgemm_uniform-product_3.csv,80,6162,7965
exp_dgemm_uniform-product_3.csv,676,1733,2968
exp_dgemm_uniform-product_3.csv,1106,1067,2524
exp_dgemm_uniform-product_3.csv,895,2541,4063
exp_dgemm_uniform-product_3.csv,841,903,1221
exp_dgemm_uniform-product_3.csv,191,4450,6395
exp_dgemm_uniform-product_3.csv,1448,2098,2656
exp_dgemm_uniform-product_3.csv,726,947,4938
exp_dgemm_uniform-product_3.csv,774,492,1411
exp_dgemm_uniform-product_3.csv,1446,627,8222
exp_dgemm_uniform-product_3.csv,1605,1137,5361
exp_dgemm_uniform-product_3.csv,1473,1094,3706
exp_dgemm_uniform-product_3.csv,861,522,9621
exp_dgemm_uniform-product_3.csv,708,795,8099
exp_dgemm_uniform-product_3.csv,199,2911,5046
exp_dgemm_uniform-product_3.csv,1699,424,6849
exp_dgemm_uniform-product_3.csv,1482,418,5415
exp_dgemm_uniform-product_3.csv,1052,1138,5138
exp_dgemm_uniform-product_3.csv,843,668,3728
exp_dgemm_uniform-product_3.csv,988,1183,4344
exp_dgemm_uniform-product_3.csv,128,3078,6327
exp_dgemm_uniform-product_3.csv,1743,1054,3812
exp_dgemm_uniform-product_3.csv,1502,894,2995
exp_dgemm_uniform-product_3.csv,961,1525,4601
exp_dgemm_uniform-product_3.csv,320,2625,7061
exp_dgemm_uniform-product_3.csv,1200,885,2065
exp_dgemm_uniform-product_3.csv,1754,763,6825
exp_dgemm_uniform-product_3.csv,177,845,5763
exp_dgemm_uniform-product_3.csv,1969,1020,4382
exp_dgemm_uniform-product_3.csv,201,4664,6142
exp_dgemm_uniform-product_3.csv,204,2301,6758
exp_dgemm_uniform-product_3.csv,305,366,4574
exp_dgemm_uniform-product_3.csv,264,84,2341
exp_dgemm_uniform-product_3.csv,353,4406,5247
exp_dgemm_uniform-product_3.csv,308,1452,6605
exp_dgemm_uniform-product_3.csv,620,1099,8999
exp_dgemm_uniform-product_3.csv,805,317,4777
exp_dgemm_uniform-product_3.csv,544,2831,5435
exp_dgemm_uniform-product_3.csv,1545,887,5247
exp_dgemm_uniform-product_3.csv,295,3463,3905
exp_dgemm_uniform-product_3.csv,1502,675,3653
exp_dgemm_uniform-product_3.csv,1451,489,5789
exp_dgemm_uniform-product_3.csv,1841,1842,1911
exp_dgemm_uniform-product_3.csv,974,2155,2294
exp_dgemm_uniform-product_3.csv,968,1035,8971
exp_dgemm_uniform-product_3.csv,691,2648,4944
exp_dgemm_uniform-product_3.csv,813,5680,1563
exp_dgemm_uniform-product_3.csv,489,2685,668
exp_dgemm_uniform-product_3.csv,1110,4157,1060
exp_dgemm_uniform-product_3.csv,231,6473,4416
exp_dgemm_uniform-product_3.csv,281,5912,2868
exp_dgemm_uniform-product_3.csv,1087,4782,1364
exp_dgemm_uniform-product_3.csv,308,3953,3813
exp_dgemm_uniform-product_3.csv,416,4430,4150
exp_dgemm_uniform-product_3.csv,730,3618,1176
exp_dgemm_uniform-product_3.csv,706,7197,1268
exp_dgemm_uniform-product_3.csv,1237,1461,1184
exp_dgemm_uniform-product_3.csv,1180,6682,803
exp_dgemm_uniform-product_3.csv,388,5690,402
exp_dgemm_uniform-product_3.csv,553,2663,1639
exp_dgemm_uniform-product_3.csv,1299,3039,2365
exp_dgemm_uniform-product_3.csv,872,3457,2229
exp_dgemm_uniform-product_3.csv,674,6757,824
exp_dgemm_uniform-product_3.csv,448,2846,536
exp_dgemm_uniform-product_3.csv,1082,2872,1214
exp_dgemm_uniform-product_3.csv,795,7403,1205
exp_dgemm_uniform-product_3.csv,511,2225,1361
exp_dgemm_uniform-product_3.csv,815,1990,1954
exp_dgemm_uniform-product_3.csv,1067,8996,721
exp_dgemm_uniform-product_3.csv,935,4781,1815
exp_dgemm_uniform-product_3.csv,406,2614,825
exp_dgemm_uniform-product_3.csv,658,4192,366
exp_dgemm_uniform-product_3.csv,202,1218,823
